Unique ID,Indicator ID,Name,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Pollution_Level
826370,375,Nitrogen dioxide (NO2),ppb,CD,407,Flushing and Whitestone (CD7),Annual Average 2022,2022-01-01,15,Good
643327,375,Nitrogen dioxide (NO2),ppb,UHF42,104,Pelham - Throgs Neck,Annual Average 2019,2019-01-01,15,Good
741269,375,Nitrogen dioxide (NO2),ppb,CD,407,Flushing and Whitestone (CD7),Summer 2021,2021-06-01,11,Good
826368,375,Nitrogen dioxide (NO2),ppb,CD,407,Flushing and Whitestone (CD7),Winter 2021-22,2021-12-01,20,Good
166908,375,Nitrogen dioxide (NO2),ppb,CD,407,Flushing and Whitestone (CD7),Summer 2013,2013-06-01,15,Good
166849,375,Nitrogen dioxide (NO2),ppb,CD,407,Flushing and Whitestone (CD7),Summer 2012,2012-06-01,16,Good
603077,375,Nitrogen dioxide (NO2),ppb,CD,407,Flushing and Whitestone (CD7),Annual Average 2018,2018-01-01,17,Good
826336,375,Nitrogen dioxide (NO2),ppb,CD,314,Flatbush and Midwood (CD14),Summer 2022,2022-06-01,9,Good
741017,375,Nitrogen dioxide (NO2),ppb,UHF42,504,South Beach - Tottenville,Summer 2021,2021-06-01,5,Good
825980,375,Nitrogen dioxide (NO2),ppb,UHF42,504,South Beach - Tottenville,Winter 2021-22,2021-12-01,14,Good
412552,375,Nitrogen dioxide (NO2),ppb,UHF42,504,South Beach - Tottenville,Annual Average 2016,2015-12-31,11,Good
823456,365,Fine particles (PM 2.5),mcg/m3,UHF42,504,South Beach - Tottenville,Annual Average 2022,2022-01-01,5,Good
212709,365,Fine particles (PM 2.5),mcg/m3,UHF42,504,South Beach - Tottenville,Winter 2013-14,2013-12-01,11,Good
605788,365,Fine particles (PM 2.5),mcg/m3,UHF42,504,South Beach - Tottenville,Winter 2017-18,2017-12-01,7,Good
649786,365,Fine particles (PM 2.5),mcg/m3,UHF42,504,South Beach - Tottenville,Annual Average 2019,2019-01-01,5,Good
177180,365,Fine particles (PM 2.5),mcg/m3,UHF42,504,South Beach - Tottenville,Winter 2008-09,2008-12-01,11,Good
168675,365,Fine particles (PM 2.5),mcg/m3,CD,404,Elmhurst and Corona (CD4),Winter 2012-13,2012-12-01,10,Good
170268,365,Fine particles (PM 2.5),mcg/m3,CD,404,Elmhurst and Corona (CD4),Annual Average 2010,2009-12-01,9,Good
334319,365,Fine particles (PM 2.5),mcg/m3,CD,404,Elmhurst and Corona (CD4),Summer 2015,2015-06-01,9,Good
334316,365,Fine particles (PM 2.5),mcg/m3,CD,403,Jackson Heights (CD3),Summer 2015,2015-06-01,9,Good
174245,365,Fine particles (PM 2.5),mcg/m3,UHF34,101,Kingsbridge - Riverdale,Annual Average 2013,2012-12-01,8,Good
173157,365,Fine particles (PM 2.5),mcg/m3,UHF34,101,Kingsbridge - Riverdale,Winter 2010-11,2010-12-01,14,Good
334146,365,Fine particles (PM 2.5),mcg/m3,UHF34,405,Ridgewood - Forest Hills,Winter 2014-15,2014-12-01,9,Good
547561,365,Fine particles (PM 2.5),mcg/m3,UHF34,405,Ridgewood - Forest Hills,Annual Average 2017,2017-01-01,7,Good
742350,365,Fine particles (PM 2.5),mcg/m3,UHF34,402,West Queens,Annual Average 2021,2021-01-01,7,Good
174125,365,Fine particles (PM 2.5),mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Annual Average 2009,2008-12-01,11,Good
334138,365,Fine particles (PM 2.5),mcg/m3,UHF34,402,West Queens,Annual Average 2015,2015-01-01,9,Good
669652,365,Fine particles (PM 2.5),mcg/m3,UHF34,402,West Queens,Annual Average 2020,2020-01-01,6,Good
669663,365,Fine particles (PM 2.5),mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Winter 2019-20,2019-12-01,7,Good
874415,365,Fine particles (PM 2.5),mcg/m3,UHF34,102,Northeast Bronx,Winter 2022-23,2022-12-01,6,Good
874417,365,Fine particles (PM 2.5),mcg/m3,UHF34,102,Northeast Bronx,Annual Average 2023,2023-01-01,6,Good
649790,365,Fine particles (PM 2.5),mcg/m3,UHF34,101,Kingsbridge - Riverdale,Summer 2019,2019-06-01,7,Good
874316,365,Fine particles (PM 2.5),mcg/m3,UHF42,208,Canarsie - Flatlands,Winter 2022-23,2022-12-01,5,Good
649769,365,Fine particles (PM 2.5),mcg/m3,UHF42,408,Jamaica,Summer 2019,2019-06-01,7,Good
669732,365,Fine particles (PM 2.5),mcg/m3,UHF42,408,Jamaica,Winter 2019-20,2019-12-01,7,Good
669795,365,Fine particles (PM 2.5),mcg/m3,UHF42,208,Canarsie - Flatlands,Winter 2019-20,2019-12-01,6,Good
874815,365,Fine particles (PM 2.5),mcg/m3,CD,317,East Flatbush (CD17),Annual Average 2023,2023-01-01,6,Good
874817,365,Fine particles (PM 2.5),mcg/m3,CD,317,East Flatbush (CD17),Winter 2022-23,2022-12-01,6,Good
874820,365,Fine particles (PM 2.5),mcg/m3,CD,318,Flatlands and Canarsie (CD18),Winter 2022-23,2022-12-01,5,Good
877215,375,Nitrogen dioxide (NO2),ppb,CD,318,Flatlands and Canarsie (CD18),Summer 2023,2023-06-01,12,Good
167524,375,Nitrogen dioxide (NO2),ppb,CD,204,Highbridge and Concourse (CD4),Annual Average 2009,2008-12-01,29,Good
167642,375,Nitrogen dioxide (NO2),ppb,CD,204,Highbridge and Concourse (CD4),Annual Average 2011,2010-12-01,26,Good
877134,375,Nitrogen dioxide (NO2),ppb,CD,203,Morrisania and Crotona (CD3),Summer 2023,2023-06-01,13,Good
605352,386,Ozone (O3),ppb,CD,404,Elmhurst and Corona (CD4),Summer 2018,2018-06-01,30,Good
549462,386,Ozone (O3),ppb,CD,503,Tottenville and Great Kills (CD3),Summer 2017,2017-06-01,28,Good
602976,375,Nitrogen dioxide (NO2),ppb,CD,203,Morrisania and Crotona (CD3),Summer 2018,2018-06-01,14,Good
667791,375,Nitrogen dioxide (NO2),ppb,CD,404,Elmhurst and Corona (CD4),Summer 2020,2020-06-01,12,Good
167791,375,Nitrogen dioxide (NO2),ppb,CD,405,Ridgewood and Maspeth (CD5),Annual Average 2013,2012-12-01,20,Good
550040,375,Nitrogen dioxide (NO2),ppb,CD,205,Fordham and University Heights (CD5),Annual Average 2017,2017-01-01,21,Good
171705,375,Nitrogen dioxide (NO2),ppb,UHF34,207,East Flatbush - Flatbush,Winter 2012-13,2012-12-01,25,Good
643635,375,Nitrogen dioxide (NO2),ppb,CD,305,East New York and Starrett City (CD5),Winter 2018-19,2018-12-01,21,Good
131382,657,Asthma emergency department visits due to PM2.5,"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2009-2011,2009-01-01,137,Unhealthy
151624,643,Annual vehicle miles traveled,per square mile,UHF42,102,Northeast Bronx,2005,2005-01-01,38,Good
154606,643,Annual vehicle miles traveled,per square mile,CD,405,Ridgewood and Maspeth (CD5),2005,2005-01-01,49,Good
816833,643,Annual vehicle miles traveled,per square mile,UHF42,406,Fresh Meadows,2019,2019-01-01,80,Moderate
816861,643,Annual vehicle miles traveled,per square mile,UHF42,302,Central Harlem - Morningside Heights,2019,2019-01-01,108,Unhealthy
816782,643,Annual vehicle miles traveled,per square mile,CD,205,Fordham and University Heights (CD5),2010,2010-01-01,95,Moderate
816701,643,Annual vehicle miles traveled,per square mile,CD,405,Ridgewood and Maspeth (CD5),2010,2010-01-01,52,Moderate
151576,661,Asthma hospitalizations due to Ozone,"per 100,000 adults",UHF42,102,Northeast Bronx,2009-2011,2009-01-01,9,Good
131396,657,Asthma emergency department visits due to PM2.5,"per 100,000 adults",UHF42,406,Fresh Meadows,2009-2011,2009-01-01,17,Good
131371,657,Asthma emergency department visits due to PM2.5,"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2009-2011,2009-01-01,40,Good
131238,657,Asthma emergency department visits due to PM2.5,"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2005-2007,2005-01-01,209,Hazardous
172079,375,Nitrogen dioxide (NO2),ppb,UHF34,207,East Flatbush - Flatbush,Summer 2009,2009-06-01,21,Good
172725,375,Nitrogen dioxide (NO2),ppb,UHF34,207,East Flatbush - Flatbush,Annual Average 2013,2012-12-01,20,Good
171637,375,Nitrogen dioxide (NO2),ppb,UHF34,207,East Flatbush - Flatbush,Winter 2010-11,2010-12-01,30,Good
549917,375,Nitrogen dioxide (NO2),ppb,UHF34,207,East Flatbush - Flatbush,Annual Average 2017,2017-01-01,18,Good
221927,386,Ozone (O3),ppb,UHF34,407,Southwest Queens,Summer 2009,2009-06-01,26,Good
165896,375,Nitrogen dioxide (NO2),ppb,CD,316,Brownsville (CD16),Winter 2010-11,2010-12-01,31,Good
166663,375,Nitrogen dioxide (NO2),ppb,CD,316,Brownsville (CD16),Summer 2009,2009-06-01,21,Good
166847,375,Nitrogen dioxide (NO2),ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2012,2012-06-01,17,Good
166906,375,Nitrogen dioxide (NO2),ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2013,2013-06-01,16,Good
412672,375,Nitrogen dioxide (NO2),ppb,CD,105,Midtown (CD5),Annual Average 2016,2015-12-31,31,Good
741209,375,Nitrogen dioxide (NO2),ppb,CD,305,East New York and Starrett City (CD5),Summer 2021,2021-06-01,10,Good
166840,375,Nitrogen dioxide (NO2),ppb,CD,316,Brownsville (CD16),Summer 2012,2012-06-01,17,Good
336769,375,Nitrogen dioxide (NO2),ppb,CD,205,Fordham and University Heights (CD5),Annual Average 2015,2015-01-01,22,Good
213446,375,Nitrogen dioxide (NO2),ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2014,2014-06-01,14,Good
877230,375,Nitrogen dioxide (NO2),ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2023,2023-06-01,13,Good
173159,365,Fine particles (PM 2.5),mcg/m3,UHF34,103,Fordham - Bronx Pk,Winter 2010-11,2010-12-01,13,Good
173601,365,Fine particles (PM 2.5),mcg/m3,UHF34,103,Fordham - Bronx Pk,Summer 2009,2009-06-01,10,Good
547501,365,Fine particles (PM 2.5),mcg/m3,UHF34,103,Fordham - Bronx Pk,Annual Average 2017,2017-01-01,7,Good
334129,365,Fine particles (PM 2.5),mcg/m3,UHF34,303,East Harlem,Annual Average 2015,2015-01-01,9,Good
649854,365,Fine particles (PM 2.5),mcg/m3,UHF34,403,Flushing - Clearview,Winter 2018-19,2018-12-01,7,Good
669649,365,Fine particles (PM 2.5),mcg/m3,UHF34,403,Flushing - Clearview,Annual Average 2020,2020-01-01,6,Good
874409,365,Fine particles (PM 2.5),mcg/m3,UHF34,104,Pelham - Throgs Neck,Winter 2022-23,2022-12-01,6,Good
874411,365,Fine particles (PM 2.5),mcg/m3,UHF34,104,Pelham - Throgs Neck,Annual Average 2023,2023-01-01,6,Good
174145,365,Fine particles (PM 2.5),mcg/m3,UHF34,103,Fordham - Bronx Pk,Annual Average 2010,2009-12-01,10,Good
649796,365,Fine particles (PM 2.5),mcg/m3,UHF34,103,Fordham - Bronx Pk,Summer 2019,2019-06-01,7,Good
334034,365,Fine particles (PM 2.5),mcg/m3,UHF42,310,Lower Manhattan,Summer 2015,2015-06-01,11,Good
874343,365,Fine particles (PM 2.5),mcg/m3,UHF42,106,High Bridge - Morrisania,Winter 2022-23,2022-12-01,6,Good
874345,365,Fine particles (PM 2.5),mcg/m3,UHF42,106,High Bridge - Morrisania,Annual Average 2023,2023-01-01,6,Good
177319,365,Fine particles (PM 2.5),mcg/m3,UHF42,206,Borough Park,Winter 2012-13,2012-12-01,10,Good
178453,365,Fine particles (PM 2.5),mcg/m3,UHF42,206,Borough Park,Annual Average 2010,2009-12-01,9,Good
874438,365,Fine particles (PM 2.5),mcg/m3,UHF42,409,Southeast Queens,Annual Average 2023,2023-01-01,6,Good
177343,365,Fine particles (PM 2.5),mcg/m3,UHF42,409,Southeast Queens,Winter 2012-13,2012-12-01,9,Good
178477,365,Fine particles (PM 2.5),mcg/m3,UHF42,409,Southeast Queens,Annual Average 2010,2009-12-01,8,Good
334061,365,Fine particles (PM 2.5),mcg/m3,UHF42,409,Southeast Queens,Summer 2015,2015-06-01,8,Good
669881,365,Fine particles (PM 2.5),mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),Winter 2019-20,2019-12-01,8,Good
549460,386,Ozone (O3),ppb,CD,501,St. George and Stapleton (CD1),Summer 2017,2017-06-01,27,Good
605363,386,Ozone (O3),ppb,CD,501,St. George and Stapleton (CD1),Summer 2018,2018-06-01,28,Good
671091,386,Ozone (O3),ppb,CD,501,St. George and Stapleton (CD1),Summer 2020,2020-06-01,27,Good
605308,386,Ozone (O3),ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2018,2018-06-01,26,Good
605364,386,Ozone (O3),ppb,CD,502,South Beach and Willowbrook (CD2),Summer 2018,2018-06-01,30,Good
549993,375,Nitrogen dioxide (NO2),ppb,CD,101,Financial District (CD1),Winter 2016-17,2016-12-01,30,Good
165917,375,Nitrogen dioxide (NO2),ppb,CD,102,Greenwich Village and Soho (CD2),Winter 2011-12,2011-12-01,31,Good
333944,365,Fine particles (PM 2.5),mcg/m3,Borough,3,Manhattan,Summer 2015,2015-06-01,10,Good
179650,365,Fine particles (PM 2.5),mcg/m3,Borough,3,Manhattan,Annual Average 2010,2009-12-01,11,Good
669846,365,Fine particles (PM 2.5),mcg/m3,Borough,3,Manhattan,Winter 2019-20,2019-12-01,9,Good
874313,365,Fine particles (PM 2.5),mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Winter 2022-23,2022-12-01,5,Good
177312,365,Fine particles (PM 2.5),mcg/m3,UHF42,106,High Bridge - Morrisania,Winter 2012-13,2012-12-01,12,Good
336651,375,Nitrogen dioxide (NO2),ppb,UHF34,208,Canarsie - Flatlands,Winter 2014-15,2014-12-01,23,Good
741054,375,Nitrogen dioxide (NO2),ppb,UHF34,208,Canarsie - Flatlands,Annual Average 2021,2021-01-01,14,Good
154614,643,Annual vehicle miles traveled,per square mile,CD,413,Queens Village (CD13),2005,2005-01-01,59,Moderate
154598,643,Annual vehicle miles traveled,per square mile,CD,315,Sheepshead Bay (CD15),2005,2005-01-01,42,Good
336645,375,Nitrogen dioxide (NO2),ppb,UHF34,206,Borough Park,Winter 2014-15,2014-12-01,25,Good
221933,386,Ozone (O3),ppb,UHF34,408,Jamaica,Summer 2009,2009-06-01,26,Good
221987,386,Ozone (O3),ppb,UHF34,105106107,South Bronx,Summer 2009,2009-06-01,23,Good
742323,365,Fine particles (PM 2.5),mcg/m3,UHF34,208,Canarsie - Flatlands,Annual Average 2021,2021-01-01,6,Good
334150,365,Fine particles (PM 2.5),mcg/m3,UHF34,408,Jamaica,Annual Average 2015,2015-01-01,8,Good
211984,365,Fine particles (PM 2.5),mcg/m3,UHF34,408,Jamaica,Summer 2014,2014-06-01,8,Good
649863,365,Fine particles (PM 2.5),mcg/m3,UHF34,408,Jamaica,Winter 2018-19,2018-12-01,6,Good
669640,365,Fine particles (PM 2.5),mcg/m3,UHF34,408,Jamaica,Annual Average 2020,2020-01-01,5,Good
874562,365,Fine particles (PM 2.5),mcg/m3,UHF34,408,Jamaica,Summer 2023,2023-06-01,8,Good
174201,365,Fine particles (PM 2.5),mcg/m3,UHF34,408,Jamaica,Annual Average 2011,2010-12-01,9,Good
174133,365,Fine particles (PM 2.5),mcg/m3,UHF34,408,Jamaica,Annual Average 2009,2008-12-01,9,Good
173244,365,Fine particles (PM 2.5),mcg/m3,UHF34,401,Long Island City - Astoria,Winter 2012-13,2012-12-01,11,Good
168684,365,Fine particles (PM 2.5),mcg/m3,CD,413,Queens Village (CD13),Winter 2012-13,2012-12-01,9,Good
170277,365,Fine particles (PM 2.5),mcg/m3,CD,413,Queens Village (CD13),Annual Average 2010,2009-12-01,8,Good
168666,365,Fine particles (PM 2.5),mcg/m3,CD,313,Coney Island (CD13),Winter 2012-13,2012-12-01,9,Good
170259,365,Fine particles (PM 2.5),mcg/m3,CD,313,Coney Island (CD13),Annual Average 2010,2009-12-01,8,Good
650003,365,Fine particles (PM 2.5),mcg/m3,CD,313,Coney Island (CD13),Summer 2019,2019-06-01,7,Good
167681,375,Nitrogen dioxide (NO2),ppb,CD,413,Queens Village (CD13),Annual Average 2011,2010-12-01,19,Good
167563,375,Nitrogen dioxide (NO2),ppb,CD,413,Queens Village (CD13),Annual Average 2009,2008-12-01,19,Good
213454,375,Nitrogen dioxide (NO2),ppb,CD,413,Queens Village (CD13),Summer 2014,2014-06-01,12,Good
167545,375,Nitrogen dioxide (NO2),ppb,CD,313,Coney Island (CD13),Annual Average 2009,2008-12-01,18,Good
167663,375,Nitrogen dioxide (NO2),ppb,CD,313,Coney Island (CD13),Annual Average 2011,2010-12-01,17,Good
667735,375,Nitrogen dioxide (NO2),ppb,CD,313,Coney Island (CD13),Annual Average 2020,2020-01-01,13,Good
643659,375,Nitrogen dioxide (NO2),ppb,CD,313,Coney Island (CD13),Winter 2018-19,2018-12-01,17,Good
167547,375,Nitrogen dioxide (NO2),ppb,CD,315,Sheepshead Bay (CD15),Annual Average 2009,2008-12-01,20,Good
167665,375,Nitrogen dioxide (NO2),ppb,CD,315,Sheepshead Bay (CD15),Annual Average 2011,2010-12-01,19,Good
165834,375,Nitrogen dioxide (NO2),ppb,CD,313,Coney Island (CD13),Winter 2009-10,2009-12-01,24,Good
605361,386,Ozone (O3),ppb,CD,413,Queens Village (CD13),Summer 2018,2018-06-01,31,Good
667737,375,Nitrogen dioxide (NO2),ppb,CD,313,Coney Island (CD13),Summer 2020,2020-06-01,8,Good
165836,375,Nitrogen dioxide (NO2),ppb,CD,315,Sheepshead Bay (CD15),Winter 2009-10,2009-12-01,25,Good
165954,375,Nitrogen dioxide (NO2),ppb,CD,315,Sheepshead Bay (CD15),Winter 2011-12,2011-12-01,19,Good
874838,365,Fine particles (PM 2.5),mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Winter 2022-23,2022-12-01,6,Good
168677,365,Fine particles (PM 2.5),mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Winter 2012-13,2012-12-01,10,Good
170270,365,Fine particles (PM 2.5),mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Annual Average 2010,2009-12-01,9,Good
174209,365,Fine particles (PM 2.5),mcg/m3,UHF34,503504,Southern SI,Annual Average 2011,2010-12-01,9,Good
874538,365,Fine particles (PM 2.5),mcg/m3,UHF34,503504,Southern SI,Summer 2023,2023-06-01,8,Good
649691,365,Fine particles (PM 2.5),mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2019,2019-06-01,8,Good
874331,365,Fine particles (PM 2.5),mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2022-23,2022-12-01,6,Good
177339,365,Fine particles (PM 2.5),mcg/m3,UHF42,405,Ridgewood - Forest Hills,Winter 2012-13,2012-12-01,10,Good
334049,365,Fine particles (PM 2.5),mcg/m3,UHF42,405,Ridgewood - Forest Hills,Summer 2015,2015-06-01,9,Good
669741,365,Fine particles (PM 2.5),mcg/m3,UHF42,405,Ridgewood - Forest Hills,Winter 2019-20,2019-12-01,7,Good
649952,365,Fine particles (PM 2.5),mcg/m3,CD,208,Riverdale and Fieldston (CD8),Summer 2019,2019-06-01,7,Good
669860,365,Fine particles (PM 2.5),mcg/m3,CD,206,Belmont and East Tremont (CD6),Winter 2019-20,2019-12-01,7,Good
649904,365,Fine particles (PM 2.5),mcg/m3,CD,104,Clinton and Chelsea (CD4),Summer 2019,2019-06-01,10,Good
669597,365,Fine particles (PM 2.5),mcg/m3,CD,104,Clinton and Chelsea (CD4),Winter 2019-20,2019-12-01,10,Good
167556,375,Nitrogen dioxide (NO2),ppb,CD,406,Rego Park and Forest Hills (CD6),Annual Average 2009,2008-12-01,24,Good
167674,375,Nitrogen dioxide (NO2),ppb,CD,406,Rego Park and Forest Hills (CD6),Annual Average 2011,2010-12-01,24,Good
643608,375,Nitrogen dioxide (NO2),ppb,CD,208,Riverdale and Fieldston (CD8),Winter 2018-19,2018-12-01,18,Good
667537,375,Nitrogen dioxide (NO2),ppb,CD,104,Clinton and Chelsea (CD4),Annual Average 2020,2020-01-01,22,Good
667813,375,Nitrogen dioxide (NO2),ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Annual Average 2020,2020-01-01,14,Good
667635,375,Nitrogen dioxide (NO2),ppb,CD,208,Riverdale and Fieldston (CD8),Summer 2020,2020-06-01,12,Good
667539,375,Nitrogen dioxide (NO2),ppb,CD,104,Clinton and Chelsea (CD4),Summer 2020,2020-06-01,17,Good
671100,386,Ozone (O3),ppb,CD,406,Rego Park and Forest Hills (CD6),Summer 2020,2020-06-01,29,Good
550140,375,Nitrogen dioxide (NO2),ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Winter 2016-17,2016-12-01,24,Good
550138,375,Nitrogen dioxide (NO2),ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2017,2017-06-01,13,Good
603081,375,Nitrogen dioxide (NO2),ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2018,2018-06-01,12,Good
667815,375,Nitrogen dioxide (NO2),ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2020,2020-06-01,9,Good
669902,365,Fine particles (PM 2.5),mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2019-20,2019-12-01,8,Good
669810,365,Fine particles (PM 2.5),mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2019-20,2019-12-01,7,Good
165933,375,Nitrogen dioxide (NO2),ppb,CD,206,Belmont and East Tremont (CD6),Winter 2011-12,2011-12-01,25,Good
165815,375,Nitrogen dioxide (NO2),ppb,CD,206,Belmont and East Tremont (CD6),Winter 2009-10,2009-12-01,26,Good
167617,375,Nitrogen dioxide (NO2),ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Annual Average 2010,2009-12-01,21,Good
874462,365,Fine particles (PM 2.5),mcg/m3,UHF42,401,Long Island City - Astoria,Annual Average 2023,2023-01-01,7,Good
649685,365,Fine particles (PM 2.5),mcg/m3,UHF42,201,Greenpoint,Summer 2019,2019-06-01,9,Good
650054,365,Fine particles (PM 2.5),mcg/m3,CD,412,Jamaica and Hollis (CD12),Summer 2019,2019-06-01,7,Good
874854,365,Fine particles (PM 2.5),mcg/m3,CD,412,Jamaica and Hollis (CD12),Annual Average 2023,2023-01-01,6,Good
168683,365,Fine particles (PM 2.5),mcg/m3,CD,412,Jamaica and Hollis (CD12),Winter 2012-13,2012-12-01,9,Good
170276,365,Fine particles (PM 2.5),mcg/m3,CD,412,Jamaica and Hollis (CD12),Annual Average 2010,2009-12-01,9,Good
669962,365,Fine particles (PM 2.5),mcg/m3,CD,410,South Ozone Park and Howard Beach (CD10),Winter 2019-20,2019-12-01,7,Good
334343,365,Fine particles (PM 2.5),mcg/m3,CD,412,Jamaica and Hollis (CD12),Summer 2015,2015-06-01,9,Good
874850,365,Fine particles (PM 2.5),mcg/m3,CD,410,South Ozone Park and Howard Beach (CD10),Winter 2022-23,2022-12-01,5,Good
170258,365,Fine particles (PM 2.5),mcg/m3,CD,312,Borough Park (CD12),Annual Average 2010,2009-12-01,9,Good
168665,365,Fine particles (PM 2.5),mcg/m3,CD,312,Borough Park (CD12),Winter 2012-13,2012-12-01,10,Good
669914,365,Fine particles (PM 2.5),mcg/m3,CD,312,Borough Park (CD12),Winter 2019-20,2019-12-01,7,Good
650000,365,Fine particles (PM 2.5),mcg/m3,CD,312,Borough Park (CD12),Summer 2019,2019-06-01,7,Good
874884,365,Fine particles (PM 2.5),mcg/m3,CD,212,Williamsbridge and Baychester (CD12),Annual Average 2023,2023-01-01,6,Good
170256,365,Fine particles (PM 2.5),mcg/m3,CD,310,Bay Ridge and Dyker Heights (CD10),Annual Average 2010,2009-12-01,9,Good
643710,375,Nitrogen dioxide (NO2),ppb,CD,412,Jamaica and Hollis (CD12),Winter 2018-19,2018-12-01,19,Good
667837,375,Nitrogen dioxide (NO2),ppb,CD,412,Jamaica and Hollis (CD12),Annual Average 2020,2020-01-01,14,Good
